Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior,SalaryPerExperience,AgeGroup
30.0,1,1,5.0,5.0,145000.0,3,0,0,29000.0,2
28.0,0,1,0.0,3.0,125000.0,2,1,0,41666.66666666666,2
26.0,1,2,7.0,2.0,120000.0,0,0,0,60000.0,2
27.0,0,1,5.0,2.0,110000.0,2,0,0,55000.0,2
30.0,1,3,1.0,5.0,180000.0,3,4,0,36000.0,2
29.0,0,1,0.0,4.0,140000.0,2,1,0,35000.0,2
32.0,0,1,7.0,7.0,170000.0,0,6,0,24285.714285714286,2
25.0,1,2,5.0,1.0,100000.0,3,4,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,2,2,0,23750.0,2
31.0,1,1,0.0,6.0,155000.0,4,5,0,25833.33333333333,2
28.0,0,2,7.0,3.0,130000.0,1,7,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,4,0,0,29000.0,2
27.0,0,3,1.0,2.0,115000.0,2,2,0,57500.0,2
29.0,1,1,0.0,4.0,140000.0,4,3,0,35000.0,2
34.0,0,1,7.0,9.0,185000.0,4,3,0,20555.555555555555,2
25.0,1,2,5.0,1.0,100000.0,4,5,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,0,1,0,23750.0,2
31.0,1,1,0.0,6.0,155000.0,2,1,0,25833.33333333333,2
28.0,0,2,7.0,3.0,130000.0,2,2,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,2,2,0,29000.0,2
28.0,0,1,0.0,3.0,125000.0,3,4,0,41666.66666666666,2
26.0,1,2,7.0,2.0,120000.0,1,1,0,60000.0,2
27.0,0,1,5.0,2.0,110000.0,4,0,0,55000.0,2
30.0,1,3,1.0,5.0,180000.0,0,6,0,36000.0,2
29.0,0,1,0.0,4.0,140000.0,3,1,0,35000.0,2
32.0,0,1,7.0,7.0,170000.0,4,3,0,24285.714285714286,2
25.0,1,2,5.0,1.0,100000.0,2,1,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,0,1,0,23750.0,2
31.0,1,1,0.0,6.0,155000.0,4,5,0,25833.33333333333,2
30.0,1,1,5.0,5.0,145000.0,0,0,0,29000.0,2
27.0,0,3,1.0,2.0,115000.0,4,3,0,57500.0,2
29.0,1,1,0.0,4.0,140000.0,0,6,0,35000.0,2
34.0,0,1,7.0,9.0,185000.0,4,5,0,20555.555555555555,2
25.0,1,2,5.0,1.0,100000.0,1,7,0,100000.0,2
31.0,1,1,0.0,6.0,155000.0,2,1,0,25833.33333333333,2
28.0,0,2,7.0,3.0,130000.0,0,1,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,2,0,0,29000.0,2
27.0,0,3,1.0,2.0,115000.0,4,3,0,57500.0,2
34.0,0,1,7.0,9.0,185000.0,1,7,0,20555.555555555555,2
25.0,1,2,5.0,1.0,100000.0,2,2,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,4,5,0,23750.0,2
28.0,0,2,7.0,3.0,130000.0,3,1,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,2,1,0,29000.0,2
28.0,0,1,0.0,3.0,125000.0,2,1,0,41666.66666666666,2
26.0,1,2,7.0,2.0,120000.0,2,2,0,60000.0,2
27.0,0,1,5.0,2.0,110000.0,2,1,0,55000.0,2
30.0,1,3,1.0,5.0,180000.0,0,1,0,36000.0,2
32.0,0,1,7.0,7.0,170000.0,3,0,0,24285.714285714286,2
33.0,0,3,1.0,8.0,190000.0,4,3,0,23750.0,2
31.0,1,1,0.0,6.0,155000.0,0,1,0,25833.33333333333,2
28.0,0,2,7.0,3.0,130000.0,1,7,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,2,0,0,29000.0,2
27.0,0,3,1.0,2.0,115000.0,2,1,0,57500.0,2
29.0,1,1,0.0,4.0,140000.0,4,3,0,35000.0,2
34.0,0,1,7.0,9.0,185000.0,4,3,0,20555.555555555555,2
25.0,1,2,5.0,1.0,100000.0,3,1,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,1,7,0,23750.0,2
28.0,0,2,7.0,3.0,130000.0,1,1,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,4,5,0,29000.0,2
29.0,1,1,0.0,4.0,140000.0,4,5,0,35000.0,2
34.0,0,1,7.0,9.0,185000.0,4,0,0,20555.555555555555,2
25.0,1,2,5.0,1.0,100000.0,1,0,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,1,7,0,23750.0,2
31.0,1,1,0.0,6.0,155000.0,4,5,0,25833.33333333333,2
28.0,0,2,7.0,3.0,130000.0,3,0,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,0,0,0,29000.0,2
27.0,0,3,1.0,2.0,115000.0,1,7,0,57500.0,2
29.0,1,1,0.0,4.0,140000.0,0,0,0,35000.0,2
34.0,0,1,7.0,9.0,185000.0,2,1,0,20555.555555555555,2
25.0,1,2,5.0,1.0,100000.0,2,1,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,3,1,0,23750.0,2
31.0,1,1,0.0,6.0,155000.0,2,2,0,25833.33333333333,2
28.0,0,2,7.0,3.0,130000.0,3,1,0,43333.333333333336,2
30.0,1,1,5.0,5.0,145000.0,4,5,0,29000.0,2
27.0,0,3,1.0,2.0,115000.0,2,0,0,57500.0,2
29.0,1,1,0.0,4.0,140000.0,4,5,0,35000.0,2
34.0,0,1,7.0,9.0,185000.0,3,0,0,20555.555555555555,2
25.0,1,2,5.0,1.0,100000.0,4,3,0,100000.0,2
33.0,0,3,1.0,8.0,190000.0,1,7,0,23750.0,2
31.0,1,1,0.0,6.0,155000.0,0,0,0,25833.33333333333,2
28.0,0,2,7.0,3.0,130000.0,2,0,0,43333.333333333336,2
29.0,1,1,0.0,4.0,140000.0,3,1,0,35000.0,2
34.0,0,1,7.0,9.0,185000.0,2,2,0,20555.555555555555,2
26.0,0,1,5.0,3.0,130000.0,2,2,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,1,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,2,0,0,23750.0,2
24.0,0,1,5.0,1.0,90000.0,4,5,0,90000.0,1
31.0,1,2,1.0,9.0,195000.0,1,1,0,21666.666666666668,2
28.0,0,1,0.0,5.0,160000.0,4,0,0,32000.0,2
33.0,1,2,7.0,11.0,198000.0,0,6,0,18000.0,2
30.0,1,3,1.0,7.0,185000.0,4,3,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,1,7,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,4,5,0,16333.333333333334,2
23.0,0,1,5.0,1.0,95000.0,4,3,0,95000.0,1
32.0,1,3,1.0,10.0,193000.0,2,0,0,19300.0,2
29.0,0,1,0.0,6.0,175000.0,2,0,0,29166.666666666668,2
30.0,1,1,7.0,5.0,160000.0,2,0,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,3,4,0,43333.333333333336,2
31.0,1,2,1.0,6.0,180000.0,4,3,0,30000.0,2
28.0,0,1,0.0,5.0,160000.0,0,6,0,32000.0,2
33.0,1,2,7.0,11.0,198000.0,1,7,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,0,0,90000.0,1
30.0,1,3,1.0,7.0,185000.0,3,0,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,3,4,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,3,0,0,16333.333333333334,2
25.0,0,1,5.0,2.0,110000.0,4,5,0,55000.0,2
29.0,1,2,1.0,6.0,180000.0,0,0,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,2,0,0,23750.0,2
27.0,1,1,7.0,4.0,150000.0,4,0,0,37500.0,2
31.0,0,1,5.0,9.0,195000.0,4,3,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,2,1,0,32000.0,2
33.0,0,2,7.0,11.0,198000.0,1,0,0,18000.0,2
26.0,1,1,5.0,3.0,130000.0,2,0,0,43333.333333333336,2
30.0,0,3,1.0,7.0,185000.0,0,6,0,26428.571428571428,2
34.0,0,2,7.0,12.0,196000.0,4,3,0,16333.333333333334,2
25.0,1,1,5.0,2.0,110000.0,4,3,0,55000.0,2
32.0,0,1,0.0,8.0,190000.0,1,1,0,23750.0,2
29.0,1,2,1.0,6.0,180000.0,0,0,0,30000.0,2
30.0,0,1,5.0,5.0,160000.0,0,6,0,32000.0,2
33.0,1,2,7.0,11.0,198000.0,0,0,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,0,6,0,90000.0,1
31.0,1,3,1.0,9.0,195000.0,2,0,0,21666.666666666668,2
28.0,0,1,0.0,5.0,160000.0,2,1,0,32000.0,2
27.0,1,1,7.0,4.0,150000.0,1,0,0,37500.0,2
26.0,0,1,5.0,3.0,130000.0,3,0,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,3,0,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,4,0,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,1,0,0,18000.0,2
25.0,0,1,5.0,2.0,110000.0,2,0,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,0,1,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,4,5,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,1,7,0,16333.333333333334,2
31.0,0,1,5.0,9.0,195000.0,3,1,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,4,0,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,2,2,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,4,0,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,2,2,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,2,2,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,0,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,2,1,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,2,0,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,0,1,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,1,1,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,3,1,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,3,0,0,43333.333333333336,2
32.0,0,1,0.0,8.0,190000.0,2,2,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,3,1,0,18000.0,2
25.0,1,1,5.0,2.0,110000.0,0,6,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,2,1,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,4,5,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,3,1,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,1,1,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,3,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,4,0,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,3,0,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,3,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,4,3,0,35000.0,2
31.0,0,1,5.0,9.0,195000.0,1,1,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,2,1,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,2,2,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,2,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,2,1,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,4,0,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,3,0,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,0,0,0,35000.0,2
25.0,0,1,5.0,2.0,125000.0,1,0,0,62500.0,2
28.0,1,2,1.0,6.0,175000.0,3,1,0,29166.666666666668,2
30.0,0,1,0.0,8.0,190000.0,1,0,0,23750.0,2
24.0,0,1,5.0,1.0,95000.0,1,7,0,95000.0,1
31.0,0,2,1.0,9.0,195000.0,3,0,0,21666.666666666668,2
28.0,0,1,0.0,5.0,160000.0,0,6,0,32000.0,2
33.0,1,2,7.0,11.0,198000.0,2,0,0,18000.0,2
26.0,0,1,5.0,3.0,130000.0,3,1,0,43333.333333333336,2
30.0,1,3,1.0,7.0,185000.0,4,5,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,2,0,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,1,1,0,16333.333333333334,2
23.0,0,1,5.0,1.0,90000.0,3,1,0,90000.0,1
32.0,1,3,1.0,10.0,193000.0,3,4,0,19300.0,2
30.0,1,1,7.0,5.0,160000.0,4,0,0,32000.0,2
26.0,0,1,5.0,3.0,135000.0,3,1,0,45000.0,2
31.0,1,2,1.0,6.0,180000.0,3,0,0,30000.0,2
28.0,0,1,0.0,5.0,160000.0,1,7,0,32000.0,2
33.0,1,2,7.0,11.0,198000.0,3,4,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,2,0,0,90000.0,1
30.0,1,3,1.0,7.0,185000.0,4,3,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,2,2,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,0,1,0,16333.333333333334,2
25.0,0,1,5.0,2.0,115000.0,4,3,0,57500.0,2
29.0,1,2,1.0,6.0,180000.0,3,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,4,3,0,23750.0,2
27.0,1,1,7.0,4.0,150000.0,0,6,0,37500.0,2
31.0,0,1,5.0,9.0,195000.0,1,1,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,1,1,0,32000.0,2
33.0,0,2,7.0,11.0,198000.0,1,7,0,18000.0,2
26.0,1,1,5.0,3.0,130000.0,3,1,0,43333.333333333336,2
27.0,1,1,0.0,4.0,140000.0,3,0,0,35000.0,2
34.0,0,2,7.0,12.0,196000.0,4,3,0,16333.333333333334,2
25.0,1,1,5.0,2.0,110000.0,2,1,0,55000.0,2
32.0,0,1,0.0,8.0,190000.0,3,4,0,23750.0,2
29.0,1,2,1.0,6.0,180000.0,4,0,0,30000.0,2
30.0,0,1,5.0,5.0,160000.0,4,5,0,32000.0,2
24.0,0,1,5.0,1.0,90000.0,3,1,0,90000.0,1
31.0,1,3,1.0,9.0,195000.0,2,1,0,21666.666666666668,2
28.0,0,1,0.0,5.0,160000.0,3,4,0,32000.0,2
27.0,1,1,7.0,4.0,150000.0,0,1,0,37500.0,2
26.0,0,1,5.0,3.0,130000.0,3,4,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,3,4,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,0,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,0,6,0,18000.0,2
30.0,1,3,1.0,7.0,185000.0,1,0,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,3,0,0,35000.0,2
31.0,0,1,5.0,9.0,195000.0,4,5,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,3,4,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,4,3,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,3,4,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,3,0,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,1,1,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,3,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,3,4,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,1,0,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,2,1,0,26428.571428571428,2
28.0,1,1,0.0,5.0,160000.0,2,2,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,2,1,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,3,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,1,0,23750.0,2
24.0,0,1,5.0,1.0,90000.0,3,4,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,3,4,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,2,0,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,0,0,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,4,3,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,3,0,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,4,0,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,2,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,0,6,0,23750.0,2
24.0,0,1,5.0,1.0,90000.0,2,0,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,0,1,0,35000.0,2
23.0,0,1,5.0,1.0,90000.0,0,0,0,90000.0,1
27.0,1,2,1.0,4.0,150000.0,3,1,0,37500.0,2
32.0,0,1,0.0,8.0,190000.0,4,0,0,23750.0,2
24.0,1,1,7.0,3.0,125000.0,2,2,0,41666.66666666666,1
25.0,0,1,5.0,2.0,110000.0,4,5,0,55000.0,2
28.0,0,1,0.0,5.0,160000.0,1,1,0,32000.0,2
33.0,1,2,7.0,10.0,195000.0,4,3,0,19500.0,2
30.0,1,3,1.0,6.0,170000.0,3,0,0,28333.33333333333,2
27.0,0,1,0.0,4.0,140000.0,0,1,0,35000.0,2
34.0,1,2,7.0,11.0,196000.0,2,2,0,17818.18181818182,2
23.0,0,1,5.0,1.0,92000.0,3,1,0,92000.0,1
32.0,1,3,1.0,9.0,195000.0,2,2,0,21666.666666666668,2
29.0,0,1,0.0,6.0,170000.0,1,7,0,28333.33333333333,2
30.0,1,1,7.0,5.0,160000.0,3,1,0,32000.0,2
26.0,0,1,5.0,3.0,135000.0,1,0,0,45000.0,2
31.0,1,2,1.0,6.0,180000.0,4,3,0,30000.0,2
28.0,0,1,0.0,5.0,165000.0,3,1,0,33000.0,2
33.0,1,2,7.0,11.0,198000.0,2,2,0,18000.0,2
24.0,0,1,5.0,1.0,95000.0,1,1,0,95000.0,1
30.0,1,3,1.0,7.0,185000.0,0,6,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,0,6,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,2,2,0,16333.333333333334,2
25.0,0,1,5.0,2.0,115000.0,0,1,0,57500.0,2
29.0,1,2,1.0,6.0,180000.0,3,0,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,3,1,0,23750.0,2
27.0,1,1,7.0,4.0,150000.0,0,1,0,37500.0,2
31.0,0,1,5.0,9.0,195000.0,0,1,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,2,0,0,32000.0,2
33.0,0,2,7.0,11.0,198000.0,4,3,0,18000.0,2
26.0,1,1,5.0,3.0,130000.0,2,1,0,43333.333333333336,2
27.0,1,1,0.0,4.0,140000.0,2,1,0,35000.0,2
34.0,0,2,7.0,12.0,196000.0,3,1,0,16333.333333333334,2
25.0,1,1,5.0,2.0,110000.0,3,0,0,55000.0,2
32.0,0,1,0.0,8.0,190000.0,2,1,0,23750.0,2
30.0,0,1,5.0,5.0,160000.0,1,0,0,32000.0,2
33.0,1,2,7.0,11.0,198000.0,1,7,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,0,0,90000.0,1
28.0,0,1,0.0,5.0,160000.0,3,0,0,32000.0,2
27.0,1,1,7.0,4.0,150000.0,4,3,0,37500.0,2
26.0,0,1,5.0,3.0,130000.0,0,1,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,4,3,0,30000.0,2
25.0,0,1,5.0,2.0,110000.0,2,0,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,3,1,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,0,0,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,0,1,0,16333.333333333334,2
31.0,0,1,5.0,9.0,195000.0,3,1,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,1,7,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,2,2,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,2,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,1,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,0,1,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,2,0,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,4,5,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,2,0,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,3,4,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,3,4,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,3,1,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,0,1,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,2,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,0,1,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,0,0,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,2,1,0,90000.0,1
25.0,1,1,5.0,2.0,110000.0,2,2,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,1,7,0,26428.571428571428,2
28.0,1,1,0.0,5.0,160000.0,4,3,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,4,5,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,2,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,0,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,4,3,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,5,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,3,1,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,3,0,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,3,1,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,0,0,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,1,1,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,3,1,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,2,0,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,1,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,4,5,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,0,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,4,3,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,2,1,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,4,5,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,3,0,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,0,0,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,3,4,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,3,4,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,3,0,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,0,0,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,2,0,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,4,5,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,0,1,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,1,1,0,26428.571428571428,2
28.0,1,1,0.0,5.0,160000.0,0,6,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,2,2,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,0,6,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,2,1,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,1,0,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,1,0,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,4,3,0,35000.0,2
30.0,1,3,1.0,7.0,185000.0,2,2,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,2,2,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,2,1,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,0,0,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,0,6,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,1,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,3,4,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,5,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,3,0,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,0,1,0,55000.0,2
31.0,0,1,5.0,9.0,195000.0,3,0,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,1,7,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,4,0,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,2,2,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,7,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,0,1,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,5,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,1,7,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,0,6,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,4,3,0,26428.571428571428,2
25.0,0,1,5.0,3.0,135000.0,2,1,0,45000.0,2
32.0,0,1,0.0,8.0,190000.0,4,0,0,23750.0,2
30.0,0,1,5.0,5.0,160000.0,1,1,0,32000.0,2
24.0,0,1,5.0,1.0,95000.0,2,0,0,95000.0,1
33.0,1,2,7.0,11.0,196000.0,2,2,0,17818.18181818182,2
27.0,0,1,0.0,4.0,140000.0,1,7,0,35000.0,2
26.0,0,1,5.0,3.0,130000.0,0,6,0,43333.333333333336,2
30.0,1,3,1.0,7.0,185000.0,1,7,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,0,0,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,1,0,0,32000.0,2
26.0,1,1,5.0,3.0,130000.0,3,1,0,43333.333333333336,2
30.0,0,3,1.0,7.0,185000.0,2,1,0,26428.571428571428,2
27.0,1,1,7.0,4.0,150000.0,3,4,0,37500.0,2
24.0,0,1,5.0,1.0,90000.0,1,1,0,90000.0,1
33.0,0,2,7.0,11.0,198000.0,0,6,0,18000.0,2
25.0,0,1,5.0,2.0,115000.0,0,0,0,57500.0,2
28.0,0,1,0.0,5.0,165000.0,4,3,0,33000.0,2
26.0,0,1,5.0,3.0,130000.0,0,1,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,3,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,1,1,0,23750.0,2
27.0,0,1,0.0,4.0,140000.0,4,0,0,35000.0,2
31.0,1,2,1.0,6.0,180000.0,2,1,0,30000.0,2
30.0,0,1,5.0,5.0,160000.0,4,0,0,32000.0,2
24.0,0,1,5.0,1.0,92000.0,4,0,0,92000.0,1
28.0,1,1,0.0,5.0,160000.0,4,0,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,2,2,0,43333.333333333336,2
32.0,0,1,0.0,8.0,190000.0,4,0,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,2,1,0,18000.0,2
30.0,1,3,1.0,7.0,185000.0,1,0,0,26428.571428571428,2
27.0,0,1,0.0,4.0,140000.0,4,5,0,35000.0,2
34.0,1,2,7.0,12.0,196000.0,1,1,0,16333.333333333334,2
31.0,0,1,5.0,9.0,195000.0,2,1,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,4,3,0,32000.0,2
26.0,0,1,5.0,3.0,130000.0,4,3,0,43333.333333333336,2
29.0,1,2,1.0,6.0,180000.0,1,1,0,30000.0,2
32.0,0,1,0.0,8.0,190000.0,4,5,0,23750.0,2
33.0,1,2,7.0,11.0,198000.0,4,5,0,18000.0,2
24.0,0,1,5.0,1.0,90000.0,4,3,0,90000.0,1
27.0,0,1,0.0,4.0,140000.0,0,6,0,35000.0,2
25.0,1,1,5.0,2.0,110000.0,0,1,0,55000.0,2
30.0,1,3,1.0,7.0,185000.0,1,7,0,26428.571428571428,2
31.0,0,1,5.0,9.0,195000.0,1,7,0,21666.666666666668,2
28.0,1,1,0.0,5.0,160000.0,0,1,0,32000.0,2
